RefId,IsBadBuy,VehicleAge,PriceDifferential,UsageIntensity,IsManual
27351,0,4.00,-418.00,12695.00,0.00
27352,0,5.00,-124.00,13903.80,0.00
27353,0,5.00,-318.00,11317.60,0.00
27354,0,7.00,-429.00,11142.71,0.00
27355,0,4.00,-267.00,20132.25,0.00
27356,0,7.00,-4983.00,10853.00,0.00
27357,1,6.00,171.00,12327.50,0.00
27358,0,7.00,-5425.00,11935.14,0.00
27359,0,5.00,-237.00,13855.40,0.00
27360,0,5.00,-524.00,14602.20,0.00
27361,0,8.00,-142.00,10543.75,0.00
27362,0,7.00,269.00,12728.14,0.00
27363,1,8.00,-445.00,9057.00,0.00
27364,0,5.00,-133.00,17482.80,0.00
27365,0,4.00,-6058.00,13509.25,0.00
27366,0,7.00,-551.00,12805.43,0.00
27367,0,7.00,117.00,11188.14,0.00
27368,0,7.00,151.00,12276.43,0.00
27369,0,3.00,27.00,19395.33,0.00
27371,0,8.00,42.00,10105.50,0.00
27372,0,4.00,533.00,22351.50,0.00
27373,1,6.00,-148.00,14238.50,0.00
27374,0,4.00,-4726.00,20708.00,0.00
27375,0,5.00,326.00,15973.80,0.00
27376,0,2.00,399.00,37218.50,0.00
27377,0,6.00,-238.00,10024.67,0.00
27378,0,4.00,-3495.00,14346.50,0.00
27379,0,5.00,-280.00,10985.20,0.00
27380,0,4.00,571.00,21958.00,0.00
27381,1,4.00,-137.00,14612.00,0.00
27382,0,6.00,-215.00,14777.17,0.00
27383,0,6.00,-6824.00,9777.50,0.00
27384,0,4.00,-166.00,10108.25,0.00
27385,0,5.00,-4818.00,17905.40,0.00
27386,0,5.00,-340.00,17359.60,0.00
27387,0,6.00,-691.00,14607.33,0.00
27388,0,4.00,-1762.00,14002.00,0.00
27389,1,5.00,-1621.00,19218.80,0.00
27390,0,6.00,-354.00,13466.00,0.00
27391,0,6.00,250.00,13561.33,0.00
27392,0,8.00,134.00,5599.00,0.00
27393,0,5.00,-2957.00,16508.40,1.00
27394,0,7.00,-332.00,12657.14,0.00
27395,0,5.00,-4906.00,14293.80,0.00
27396,1,6.00,63.00,9978.83,0.00
27397,0,5.00,411.00,14576.80,0.00
27398,0,7.00,-116.00,9775.43,0.00
27399,1,8.00,-163.00,9090.25,0.00
27401,0,5.00,-227.00,16912.40,0.00
27402,0,4.00,197.00,23864.75,0.00
27403,0,5.00,-190.00,18497.60,0.00
27404,0,6.00,453.00,12470.33,0.00
27405,0,4.00,-1071.00,19299.25,0.00
27406,0,6.00,-4978.00,12999.17,0.00
27407,0,5.00,-386.00,16506.00,0.00
27408,0,6.00,453.00,14576.67,0.00
27409,0,5.00,-1605.00,12913.80,0.00
27410,0,5.00,377.00,7469.20,0.00
27412,0,7.00,-4529.00,9030.86,0.00
27413,0,5.00,1445.00,16246.40,0.00
27414,0,5.00,241.00,18498.40,0.00
27415,0,4.00,-9950.00,20532.50,0.00
27416,0,4.00,1074.00,15010.00,0.00
27417,0,5.00,-1047.00,16568.60,0.00
27418,0,4.00,344.00,21874.00,0.00
27419,0,5.00,-306.00,16436.20,0.00
27420,1,4.00,205.00,16995.75,0.00
27421,0,4.00,-19.00,23520.00,0.00
27422,0,4.00,617.00,18820.75,0.00
27423,0,5.00,4171.00,17343.80,0.00
27424,0,4.00,532.00,14370.50,0.00
27425,0,7.00,-188.00,13138.71,1.00
27426,0,8.00,571.00,12019.75,0.00
27427,0,5.00,-32.00,13137.80,0.00
27428,0,7.00,407.00,10725.71,0.00
27429,0,6.00,-396.00,14087.83,0.00
27430,0,4.00,-391.00,15514.75,0.00
27431,0,4.00,277.00,16815.50,0.00
27432,0,6.00,-19.00,14614.67,0.00
27433,0,4.00,128.00,17195.75,0.00
27434,0,7.00,4217.00,14085.43,1.00
27435,0,3.00,-359.00,27093.00,0.00
27436,0,4.00,329.00,19109.25,0.00
27437,1,3.00,-25.00,26916.33,0.00
27438,0,4.00,-136.00,19770.75,0.00
27439,1,6.00,340.00,9948.50,0.00
27440,0,6.00,364.00,10689.83,0.00
27442,0,5.00,-136.00,16893.20,0.00
27443,0,6.00,-301.00,12318.50,0.00
27444,0,4.00,-27.00,22878.75,1.00
27445,0,6.00,1293.00,12785.83,0.00
27446,0,6.00,-329.00,14750.00,0.00
27447,1,4.00,106.00,17175.50,0.00
27448,1,6.00,-418.00,10423.50,0.00
27449,0,5.00,-635.00,19700.40,0.00
27450,0,7.00,-25.00,11866.14,0.00
27451,0,2.00,641.00,36318.50,0.00
27452,0,6.00,-108.00,13378.83,0.00
27453,0,6.00,243.00,11302.33,0.00
27454,0,8.00,-78.00,11496.38,0.00
27455,0,7.00,-403.00,12071.43,0.00
27456,1,7.00,-341.00,11845.14,0.00
27457,0,7.00,555.00,13291.86,1.00
27458,0,4.00,1203.00,20957.50,0.00
27459,0,3.00,1071.00,23131.00,0.00
27460,0,5.00,615.00,16402.60,0.00
27461,0,7.00,-79.00,12628.71,0.00
27462,0,5.00,199.00,15747.00,0.00
27463,0,4.00,2307.00,19535.50,0.00
27464,0,6.00,330.00,15689.50,0.00
27465,1,8.00,-664.00,10996.38,0.00
27466,0,5.00,189.00,14547.60,0.00
27467,0,6.00,-70.00,13831.00,0.00
27468,0,4.00,661.00,18632.50,0.00
27469,0,4.00,-28.00,22050.50,0.00
27470,0,7.00,-116.00,8286.57,0.00
27471,0,6.00,98.00,14086.50,0.00
27472,0,7.00,313.00,13171.57,0.00
27473,0,7.00,588.00,11318.00,0.00
27474,0,4.00,440.00,22567.50,0.00
27475,0,6.00,157.00,15024.67,0.00
27476,0,5.00,327.00,14260.20,0.00
27477,0,4.00,-404.00,11152.50,0.00
27478,0,4.00,500.00,20125.25,0.00
27479,1,6.00,10.00,11539.67,0.00
27480,1,6.00,-192.00,14557.50,0.00
27481,0,3.00,60.00,22059.33,0.00
27482,0,4.00,376.00,16223.50,0.00
27483,0,4.00,-78.00,16768.75,0.00
27484,0,6.00,-198.00,11780.17,1.00
27485,0,5.00,244.00,12732.40,1.00
27486,0,5.00,174.00,17638.60,0.00
27487,0,6.00,776.00,16207.33,0.00
27488,0,4.00,564.00,19095.00,0.00
27489,0,7.00,53.00,12122.57,0.00
27490,0,4.00,772.00,22109.75,0.00
27491,0,4.00,823.00,12566.75,0.00
27492,0,4.00,-82.00,14251.50,0.00
27493,0,6.00,179.00,15509.67,0.00
27494,0,5.00,1345.00,16143.20,0.00
27495,0,6.00,-66.00,10537.83,0.00
27496,0,6.00,-30.00,14343.33,0.00
27497,0,5.00,-95.00,19672.80,0.00
27498,1,7.00,-55.00,11643.86,0.00
27499,1,5.00,65.00,16194.60,0.00
27500,1,5.00,105.00,12819.60,0.00
27501,0,3.00,713.00,18259.67,0.00
27502,0,5.00,705.00,17536.20,0.00
27503,0,5.00,-145.00,16543.20,0.00
27504,0,4.00,517.00,14894.75,1.00
27505,0,5.00,32.00,17238.00,0.00
27506,0,6.00,-215.00,14548.00,0.00
27507,0,5.00,96.00,17389.80,0.00
27508,0,7.00,357.00,12437.29,0.00
27509,0,4.00,269.00,16296.50,0.00
27510,0,6.00,12.00,10745.17,0.00
27511,0,7.00,256.00,12899.29,0.00
27512,0,4.00,0.00,12811.75,1.00
27513,0,7.00,0.00,13737.43,0.00
27514,0,5.00,0.00,10771.40,0.00
27515,0,3.00,0.00,18669.67,0.00
27516,1,4.00,0.00,21910.50,0.00
27517,1,5.00,0.00,15865.20,0.00
27518,0,4.00,110.00,23537.00,0.00
27519,0,4.00,0.00,19676.50,0.00
27520,0,4.00,90.00,18086.50,0.00
27521,0,7.00,255.00,13074.29,0.00
27522,0,5.00,1292.00,16175.80,0.00
27523,0,6.00,3269.00,14137.33,0.00
27524,1,8.00,0.00,10836.00,0.00
27525,0,3.00,-354.00,27012.33,0.00
27526,0,3.00,885.00,25138.67,0.00
27527,0,7.00,923.00,12790.57,0.00
27528,0,5.00,239.00,16513.40,0.00
27529,0,3.00,496.00,26726.67,0.00
27530,0,4.00,112.00,19148.00,0.00
27531,0,5.00,179.00,18490.60,0.00
27532,0,5.00,111.00,19676.20,0.00
27533,0,5.00,167.00,15998.60,0.00
27534,0,3.00,24.00,21092.33,0.00
27535,0,6.00,-23.00,12033.50,0.00
27536,0,4.00,43.00,17040.75,0.00
27537,0,6.00,-252.00,14541.50,0.00
27538,0,5.00,270.00,16642.20,0.00
27539,0,5.00,21.00,19449.00,0.00
27540,0,3.00,522.00,25952.33,0.00
27541,0,5.00,-177.00,17724.00,0.00
27542,0,7.00,462.00,13498.57,0.00
27543,0,6.00,134.00,15374.33,0.00
27544,0,3.00,175.00,23864.67,0.00
27545,1,2.00,519.00,25965.50,0.00
27546,0,5.00,156.00,15471.60,0.00
27547,0,6.00,271.00,15573.33,0.00
27548,0,3.00,-418.00,25169.33,0.00
27549,0,4.00,90.00,23317.50,0.00
27550,0,5.00,314.00,16138.60,0.00
27551,0,4.00,649.00,23637.25,0.00
27552,1,3.00,-4086.00,20099.00,0.00
27553,0,5.00,-129.00,13980.20,0.00
27554,0,6.00,-545.00,11166.67,0.00
27555,0,2.00,-346.00,15779.50,0.00
27556,0,7.00,-416.00,9159.43,0.00
27557,0,3.00,-439.00,13793.33,0.00
27558,0,6.00,-399.00,10779.83,0.00
27559,1,5.00,-32.00,13139.80,0.00
27560,0,3.00,-305.00,11631.67,0.00
27561,0,4.00,-1002.00,22232.75,0.00
27562,0,4.00,585.00,22915.75,0.00
27563,0,4.00,-291.00,11756.50,0.00
27564,0,5.00,-575.00,15682.80,0.00
27565,0,7.00,281.00,12952.00,0.00
27566,0,2.00,-1192.00,40655.00,0.00
27567,0,4.00,-239.00,21599.50,0.00
27568,0,5.00,-367.00,15993.00,0.00
27569,0,6.00,-832.00,10757.83,0.00
27570,0,6.00,-682.00,10603.33,0.00
27571,0,5.00,-567.00,17768.40,0.00
27572,0,6.00,-380.00,13321.17,0.00
27573,0,4.00,-468.00,12746.50,0.00
27574,0,5.00,-1884.00,16154.00,0.00
27575,0,6.00,5111.00,12365.83,0.00
27576,0,3.00,-180.00,12780.00,0.00
27577,1,6.00,-415.00,12624.67,0.00
27578,0,3.00,85.00,29080.67,0.00
27579,0,3.00,-906.00,21754.00,0.00
27580,0,4.00,-287.00,16473.25,0.00
27581,0,5.00,-31.00,15106.40,0.00
27582,0,4.00,-409.00,17135.75,0.00
27583,0,5.00,-585.00,11745.60,0.00
27584,0,2.00,0.00,39948.00,0.00
27585,0,4.00,669.00,13480.25,0.00
27586,0,3.00,-1505.00,20667.33,0.00
27587,0,5.00,-459.00,13578.00,0.00
27588,0,8.00,-248.00,10233.13,0.00
27589,0,3.00,-584.00,15462.67,0.00
27590,0,3.00,-399.00,19540.00,0.00
27591,0,2.00,-742.00,23151.00,0.00
27592,0,4.00,-1078.00,9868.25,0.00
27593,1,4.00,701.00,17899.75,0.00
27594,0,6.00,-228.00,9541.67,1.00
27595,0,7.00,-1052.00,11545.57,0.00
27596,0,2.00,-696.00,41750.00,0.00
27597,0,4.00,-1173.00,19004.00,0.00
27598,0,5.00,-1818.00,18096.60,0.00
27599,0,4.00,-237.00,21305.00,0.00
27600,0,4.00,-523.00,16741.25,0.00
27601,0,3.00,-621.00,30916.00,0.00
27602,0,5.00,-1533.00,16959.20,0.00
27603,0,5.00,4871.00,11095.60,0.00
27604,0,2.00,2.00,31429.50,0.00
27605,0,4.00,4137.00,20726.50,1.00
27607,0,4.00,-284.00,11112.25,0.00
27608,0,5.00,-25.00,14073.00,0.00
27609,0,4.00,-105.00,10565.25,0.00
27610,0,5.00,-525.00,13310.00,0.00
27611,0,7.00,-185.00,11048.43,0.00
27612,0,7.00,-309.00,14245.29,0.00
27613,0,4.00,-133.00,21454.25,0.00
27614,0,4.00,-111.00,18997.00,0.00
27615,0,5.00,-178.00,11990.60,0.00
27616,0,3.00,-1580.00,24134.00,0.00
27617,0,5.00,-121.00,14537.60,0.00
27618,0,6.00,-221.00,11450.00,0.00
27619,0,4.00,161.00,14150.00,0.00
27620,0,4.00,1720.00,12803.75,0.00
27621,1,7.00,50.00,13901.86,0.00
27622,0,3.00,-213.00,20646.00,0.00
27623,0,2.00,161.00,43301.00,0.00
27624,0,7.00,-686.00,10429.14,0.00
27625,0,5.00,-116.00,13542.20,0.00
27626,0,3.00,-548.00,20209.67,0.00
27627,0,5.00,769.00,15335.80,1.00
27628,0,4.00,-293.00,16735.00,0.00
27629,0,5.00,-169.00,14272.00,0.00
27630,0,6.00,-346.00,7810.67,0.00
27631,0,4.00,-254.00,17262.50,0.00
27632,0,6.00,-129.00,13892.50,0.00
27634,0,4.00,775.00,22292.25,0.00
27635,0,4.00,-717.00,14188.00,0.00
27636,0,3.00,-3097.00,20442.33,0.00
27637,0,4.00,594.00,12791.25,0.00
27638,0,5.00,-444.00,17463.00,0.00
27639,0,3.00,-204.00,25493.33,0.00
27640,0,2.00,143.00,37282.00,0.00
27641,1,4.00,205.00,20399.25,0.00
27642,0,5.00,357.00,14953.00,0.00
27643,0,2.00,42.00,41638.00,1.00
27644,0,4.00,255.00,20889.25,0.00
27645,0,3.00,-237.00,24487.33,0.00
27646,0,5.00,-326.00,16194.80,0.00
27647,1,6.00,-2159.00,12286.50,0.00
27648,1,4.00,-35.00,19369.00,0.00
27649,1,5.00,-186.00,15806.20,0.00
27650,0,4.00,-6087.00,20257.25,0.00
27651,0,2.00,265.00,25906.00,0.00
27652,0,2.00,-487.00,12543.00,0.00
27653,0,2.00,516.00,10807.50,0.00
27654,0,3.00,167.00,15874.00,0.00
27655,0,6.00,17.00,12912.33,0.00
27656,0,5.00,-324.00,13661.40,0.00
27658,0,3.00,-549.00,22121.67,0.00
27659,1,2.00,696.00,25075.50,0.00
27660,0,6.00,-539.00,14068.33,0.00
27661,1,2.00,61.00,29692.00,0.00
27662,0,5.00,549.00,12945.80,0.00
27663,0,3.00,335.00,24423.33,0.00
27664,0,7.00,-279.00,9401.71,1.00
27665,0,4.00,228.00,20553.00,0.00
27666,0,6.00,897.00,13857.83,0.00
27667,0,4.00,582.00,22042.75,0.00
27668,0,3.00,-256.00,13714.67,0.00
27669,1,5.00,426.00,16985.00,0.00
27670,0,7.00,-5984.00,9106.71,0.00
27671,0,4.00,0.00,18078.00,0.00
27672,0,2.00,0.00,25090.00,0.00
27673,0,6.00,0.00,10807.50,0.00
27674,0,6.00,0.00,5913.17,0.00
27675,0,3.00,0.00,29047.00,0.00
27676,0,6.00,0.00,10477.17,1.00
27677,0,5.00,0.00,10821.60,0.00
27678,0,3.00,0.00,25867.00,0.00
27679,0,6.00,0.00,14132.67,0.00
27680,0,4.00,0.00,17729.25,0.00
27681,0,2.00,0.00,35828.00,0.00
27682,0,4.00,0.00,16008.00,0.00
27683,0,6.00,0.00,11413.50,0.00
27684,0,4.00,0.00,15285.00,0.00
27685,0,3.00,0.00,25052.67,0.00
27686,0,3.00,0.00,26426.00,0.00
27687,0,2.00,0.00,27822.00,0.00
27688,0,5.00,0.00,14964.20,1.00
27689,0,4.00,0.00,13341.50,0.00
27690,0,4.00,0.00,12955.75,0.00
27691,0,4.00,0.00,16345.50,0.00
27692,0,3.00,0.00,20296.33,0.00
27693,0,3.00,0.00,19804.67,0.00
27694,0,3.00,0.00,23755.67,0.00
27695,0,3.00,0.00,18284.67,0.00
27696,0,3.00,0.00,28306.00,0.00
27697,0,4.00,0.00,17013.50,1.00
27698,0,3.00,0.00,22724.33,0.00
27699,0,3.00,0.00,20225.67,0.00
27700,0,3.00,0.00,26117.33,0.00
27701,1,8.00,0.00,9761.13,0.00
27702,0,4.00,152.00,17418.25,0.00
27703,0,3.00,0.00,14760.33,0.00
27704,0,5.00,0.00,10788.80,0.00
27705,0,4.00,0.00,18278.00,0.00
27706,0,8.00,598.00,9505.75,0.00
27707,0,4.00,355.00,18636.25,0.00
27708,0,6.00,0.00,10258.33,0.00
27709,0,3.00,0.00,27437.67,0.00
27710,0,3.00,0.00,26377.33,1.00
27711,0,5.00,0.00,14517.20,0.00
27712,0,2.00,0.00,35721.50,0.00
27713,0,3.00,0.00,17844.33,0.00
27714,0,6.00,0.00,9708.50,0.00
27715,0,6.00,-372.00,13001.17,0.00
27716,0,6.00,0.00,11432.00,0.00
27717,0,4.00,-489.00,11366.00,0.00
27718,0,4.00,0.00,17903.75,0.00
27719,0,2.00,0.00,43349.00,0.00
27720,0,2.00,0.00,28389.00,0.00
27721,0,3.00,0.00,26927.67,0.00
27722,0,3.00,0.00,16211.67,0.00
27723,0,4.00,-111.00,16664.00,0.00
27724,0,4.00,0.00,18997.50,0.00
27725,0,5.00,0.00,13385.40,0.00
27726,0,3.00,0.00,24926.67,0.00
27727,0,7.00,0.00,9649.14,0.00
27728,1,8.00,0.00,10053.50,0.00
27729,0,7.00,0.00,10135.00,0.00
27730,0,3.00,0.00,16664.33,0.00
27731,0,4.00,0.00,22425.75,0.00
27732,0,5.00,0.00,13987.00,0.00
27733,0,3.00,0.00,25436.67,0.00
27734,0,5.00,0.00,12126.40,0.00
27735,0,4.00,0.00,10511.75,0.00
27736,0,2.00,0.00,39278.00,0.00
27737,0,3.00,0.00,22457.33,0.00
27738,0,4.00,0.00,20821.75,0.00
27739,1,5.00,0.00,16837.40,0.00
27740,0,4.00,0.00,15744.75,0.00
27741,0,5.00,-98.00,16526.00,0.00
27742,0,8.00,71.00,9967.63,0.00
27743,0,3.00,0.00,30648.33,0.00
27744,0,2.00,63.00,41751.00,0.00
27745,0,4.00,0.00,21225.75,0.00
27746,0,7.00,398.00,11185.29,0.00
27747,0,3.00,0.00,27632.33,0.00
27748,0,4.00,0.00,19048.25,0.00
27749,0,8.00,0.00,9961.50,0.00
27750,0,4.00,0.00,11138.50,0.00
27751,0,3.00,0.00,19736.67,0.00
27752,0,6.00,0.00,13364.17,0.00
27753,0,4.00,0.00,12929.50,0.00
27754,0,3.00,6.00,21561.00,0.00
27755,0,2.00,0.00,33563.00,0.00
27756,0,3.00,0.00,24907.67,0.00
27757,0,4.00,0.00,15164.00,0.00
27758,0,3.00,0.00,25184.00,0.00
27759,0,6.00,0.00,13754.67,0.00
27760,0,7.00,0.00,10431.43,0.00
27761,0,3.00,-169.00,19926.33,0.00
27762,0,3.00,0.00,26058.33,0.00
27763,0,2.00,189.00,30180.50,0.00
27764,0,2.00,0.00,36526.50,0.00
27765,0,5.00,0.00,10838.60,0.00
27766,0,3.00,0.00,17248.00,0.00
27767,0,3.00,0.00,19743.67,0.00
27768,0,3.00,0.00,24290.33,0.00
27769,0,4.00,-137.00,16070.25,0.00
27770,0,7.00,-75.00,10002.71,0.00
27771,0,7.00,0.00,8483.86,0.00
27772,0,3.00,0.00,21357.33,0.00
27773,0,6.00,0.00,13622.00,0.00
27774,0,4.00,0.00,20975.00,0.00
27775,0,8.00,0.00,9482.13,0.00
27776,0,3.00,0.00,25262.00,0.00
27777,1,4.00,0.00,16837.00,0.00
27778,0,7.00,0.00,9059.29,0.00
27779,0,3.00,0.00,25846.67,0.00
27780,0,4.00,-15.00,20061.00,0.00
27781,1,3.00,0.00,24294.00,0.00
27782,0,5.00,0.00,18719.80,0.00
27783,0,6.00,0.00,11354.00,0.00
27784,0,4.00,0.00,16131.75,0.00
27785,0,4.00,0.00,18054.75,0.00
27786,0,2.00,0.00,39008.00,0.00
27787,1,6.00,0.00,13666.50,0.00
27788,0,4.00,0.00,18877.25,0.00
27789,1,7.00,0.00,10071.29,0.00
27790,0,2.00,0.00,37094.50,0.00
27791,0,6.00,0.00,5979.50,0.00
27792,0,2.00,0.00,42572.50,0.00
27793,0,3.00,0.00,24764.33,0.00
27794,0,4.00,0.00,12437.75,0.00
27795,0,7.00,0.00,10259.43,0.00
27796,0,3.00,0.00,21750.67,0.00
27797,0,3.00,0.00,24779.67,0.00
27798,0,5.00,-373.00,14729.80,0.00
27799,0,8.00,695.00,10293.00,0.00
27800,0,5.00,0.00,17503.20,0.00
27801,0,7.00,0.00,14072.86,0.00
27802,0,7.00,0.00,9434.43,0.00
27803,0,2.00,0.00,28831.50,0.00
27804,0,3.00,0.00,26625.67,0.00
27805,0,3.00,0.00,22180.67,0.00
27806,0,7.00,0.00,8309.86,0.00
27807,0,7.00,0.00,10182.14,0.00
27808,0,4.00,0.00,18030.75,0.00
27809,0,3.00,0.00,27730.67,0.00
27810,0,3.00,0.00,22738.00,0.00
27811,0,5.00,0.00,13198.60,0.00
27812,0,4.00,0.00,18094.25,0.00
27813,1,6.00,0.00,11342.50,0.00
27814,0,6.00,0.00,14893.67,0.00
27815,0,5.00,-1280.00,15932.60,0.00
27816,0,6.00,0.00,6588.00,0.00
27817,0,1.00,0.00,43247.00,0.00
27818,0,1.00,0.00,47658.00,0.00
27819,0,6.00,0.00,11447.17,0.00
27820,0,3.00,0.00,18476.67,0.00
27821,0,6.00,-436.00,14492.17,0.00
27822,0,1.00,0.00,43319.00,0.00
27823,0,7.00,0.00,10961.71,0.00
27824,1,5.00,0.00,16130.20,0.00
27826,0,4.00,-216.00,14925.75,0.00
27827,0,5.00,0.00,16572.40,0.00
27828,0,1.00,0.00,44715.00,0.00
27829,0,4.00,0.00,17475.25,0.00
27830,0,5.00,-321.00,11350.60,0.00
27831,0,2.00,0.00,24546.50,0.00
27832,0,6.00,62.00,13182.67,0.00
27833,1,7.00,0.00,7164.43,0.00
27834,0,5.00,0.00,13532.80,0.00
27835,0,1.00,0.00,46185.00,0.00
27836,0,5.00,0.00,14343.20,0.00
27837,0,1.00,0.00,49707.00,0.00
27838,0,2.00,0.00,38130.50,0.00
27839,0,5.00,0.00,16622.80,0.00
27840,0,6.00,0.00,12682.33,0.00
27842,0,6.00,0.00,12857.00,0.00
27843,0,6.00,-420.00,13690.33,0.00
27844,0,5.00,0.00,13010.20,0.00
27845,0,4.00,0.00,14774.75,0.00
27846,0,4.00,0.00,18301.75,0.00
27847,0,5.00,0.00,11603.40,0.00
27848,0,7.00,0.00,10804.14,0.00
27849,1,7.00,0.00,9668.71,0.00
27850,0,5.00,0.00,11881.80,0.00
27851,1,5.00,0.00,12013.60,0.00
27852,0,5.00,47.00,11726.20,0.00
27853,0,6.00,0.00,11728.83,0.00
27854,0,6.00,250.00,13053.33,0.00
27855,0,4.00,175.00,19115.75,0.00
27856,0,1.00,20.00,51219.00,0.00
27857,0,5.00,39.00,12703.00,0.00
27858,0,5.00,-664.00,16244.60,0.00
27859,0,4.00,-126.00,16618.00,0.00
27860,0,6.00,0.00,10677.83,0.00
27861,0,3.00,0.00,25061.67,0.00
27862,0,5.00,0.00,6492.40,0.00
27863,0,5.00,0.00,15984.00,0.00
27864,0,4.00,-367.00,17616.75,0.00
27865,0,2.00,0.00,39693.50,0.00
27866,0,1.00,0.00,42682.00,0.00
27867,0,7.00,0.00,10658.00,0.00
27868,1,5.00,0.00,14190.00,0.00
27869,0,6.00,0.00,12478.17,0.00
27870,0,3.00,0.00,22466.33,0.00
27871,0,6.00,123.00,11668.00,0.00
27872,0,4.00,225.00,18391.50,0.00
27873,0,4.00,0.00,22659.75,0.00
27874,0,6.00,0.00,11605.00,0.00
27875,0,3.00,0.00,24524.00,0.00
27876,0,6.00,-272.00,12120.17,0.00
27877,0,5.00,0.00,11584.20,0.00
27878,1,7.00,0.00,12428.14,0.00
27879,0,1.00,0.00,47036.00,0.00
27880,0,5.00,0.00,12405.80,1.00
27881,0,4.00,0.00,16138.50,0.00
27882,1,5.00,0.00,16046.80,0.00
27883,0,6.00,0.00,14058.83,0.00
27884,0,1.00,0.00,44003.00,0.00
27885,0,5.00,212.00,17105.00,0.00
27886,0,6.00,-352.00,14929.17,0.00
27888,1,2.00,0.00,29897.50,0.00
27889,0,1.00,0.00,55262.00,0.00
27890,0,7.00,0.00,9937.14,0.00
27891,0,2.00,0.00,31060.00,0.00
27892,0,5.00,-131.00,16223.80,0.00
27893,0,6.00,-239.00,13996.50,0.00
27894,0,5.00,0.00,13370.20,0.00
27895,0,6.00,0.00,14427.00,0.00
27896,0,6.00,0.00,12130.17,0.00
27897,0,3.00,25.00,25276.00,0.00
27898,0,3.00,0.00,21855.67,0.00
27899,0,2.00,0.00,34436.50,0.00
27900,0,4.00,0.00,20829.50,0.00
27901,0,3.00,-265.00,15934.33,1.00
27902,0,1.00,0.00,53244.00,0.00
27903,0,7.00,0.00,11506.57,0.00
27904,0,5.00,-558.00,17058.80,0.00
27905,0,5.00,0.00,16998.40,0.00
27906,0,3.00,0.00,24409.00,0.00
27907,0,2.00,0.00,35065.00,0.00
27908,0,3.00,0.00,19866.67,1.00
27909,0,7.00,0.00,10016.29,0.00
27910,0,3.00,0.00,25263.33,0.00
27911,0,5.00,-427.00,14928.60,0.00
27912,0,5.00,-99.00,13122.00,0.00
27913,0,5.00,0.00,14687.80,0.00
27914,0,1.00,20.00,46938.00,0.00
27915,0,3.00,0.00,27230.67,0.00
27916,0,5.00,0.00,17429.00,0.00
27917,0,6.00,0.00,7867.33,0.00
27918,0,2.00,0.00,36723.00,0.00
27919,0,3.00,0.00,26064.33,0.00
27920,0,5.00,0.00,11352.80,0.00
27921,0,4.00,0.00,18362.50,0.00
27922,0,6.00,0.00,9788.67,0.00
27923,0,4.00,0.00,21386.50,0.00
27924,0,1.00,18.00,48685.00,0.00
27925,0,4.00,23.00,14800.75,0.00
27926,0,1.00,0.00,43584.00,0.00
27927,0,5.00,0.00,11299.80,0.00
27928,0,7.00,0.00,8127.00,0.00
27929,0,6.00,177.00,13734.33,0.00
27930,0,7.00,0.00,9890.71,0.00
27931,0,6.00,0.00,12875.67,0.00
27932,0,4.00,40.00,14122.75,0.00
27933,0,5.00,0.00,12829.20,1.00
27934,1,6.00,0.00,13741.17,0.00
27935,0,4.00,660.00,17863.25,0.00
27936,0,4.00,0.00,14801.00,0.00
27937,0,4.00,-31.00,17520.25,0.00
27938,0,5.00,-235.00,10913.40,0.00
27939,0,7.00,0.00,7442.43,0.00
27940,0,6.00,0.00,14480.67,0.00
27941,0,7.00,0.00,9801.86,0.00
27942,0,5.00,100.00,11725.80,0.00
27943,0,5.00,0.00,10632.20,0.00
27944,0,3.00,0.00,28645.00,0.00
27945,0,5.00,0.00,15928.00,0.00
27946,0,4.00,-322.00,17368.75,0.00
27947,0,5.00,-12.00,14699.80,0.00
27948,0,7.00,0.00,7397.86,0.00
27949,0,5.00,419.00,16099.60,0.00
27950,0,4.00,0.00,15577.25,0.00
27951,1,5.00,0.00,14758.60,0.00
27952,0,6.00,0.00,10682.50,0.00
27953,0,4.00,-24.00,18059.25,0.00
27954,0,8.00,-93.00,10228.38,0.00
27955,0,2.00,0.00,39829.00,0.00
27956,0,5.00,304.00,10434.20,0.00
27957,0,8.00,130.00,9810.13,0.00
27958,0,3.00,0.00,27194.33,0.00
27959,0,5.00,0.00,8609.60,0.00
27960,0,6.00,0.00,14695.00,0.00
27962,0,4.00,0.00,19954.50,1.00
27963,0,5.00,0.00,13764.40,0.00
27964,0,8.00,0.00,10996.63,0.00
27965,1,4.00,0.00,16900.75,0.00
27966,0,7.00,-12.00,12552.71,0.00
27967,0,6.00,33.00,9593.00,0.00
27968,0,4.00,35.00,13644.75,0.00
27969,0,2.00,-466.00,25197.50,0.00
27970,0,6.00,59.00,9748.17,0.00
27971,0,4.00,474.00,13931.75,0.00
27972,0,2.00,0.00,30267.00,0.00
27973,0,6.00,726.00,14385.83,0.00
27974,0,4.00,65.00,22105.75,0.00
27975,0,3.00,141.00,30611.33,0.00
27976,0,4.00,461.00,21075.75,0.00
27977,0,4.00,54.00,21796.50,0.00
27978,0,6.00,-37.00,13974.83,0.00
27979,0,2.00,-152.00,16721.50,0.00
27980,0,3.00,4.00,19478.33,0.00
27981,0,4.00,277.00,19182.25,0.00
27982,0,3.00,0.00,21877.67,0.00
27983,1,4.00,361.00,22371.50,0.00
27984,0,4.00,35.00,17903.00,0.00
