IsBadBuy,VehicleAge,VehOdo,MMRAcquisitionAuctionAveragePrice,IsGermanVeh
1,2,79551,9870,0
0,3,79817,8671,0
0,2,91113,12660,0
0,6,71003,4522,0
1,6,57182,5437,0
0,7,67390,0,0
0,5,87160,4597,0
0,3,80747,5811,0
0,5,73772,5179,0
0,6,94227,8414,0
0,4,74180,9172,0
1,4,91813,3602,0
0,5,58570,6095,0
0,4,75078,5165,0
0,7,96464,5627,0
0,4,93701,9104,0
0,6,84668,6611,0
0,7,82259,4884,0
0,3,75103,7789,0
0,3,51317,4388,0
0,7,82129,4072,0
0,7,56306,6584,0
0,6,73560,5524,0
0,4,71802,6831,0
0,4,56105,7797,0
0,2,69100,8025,0
0,3,62664,9608,0
0,5,67867,4866,0
0,5,79108,10823,0
0,3,77306,6879,0
1,8,93279,4574,0
0,4,79740,3580,0
0,7,71466,4900,0
0,2,85005,8025,0
0,4,73865,9381,0
0,7,42691,2553,0
0,7,98676,8040,0
0,3,80660,9706,0
0,3,74464,10775,0
0,5,64135,8394,0
0,1,57636,10183,0
1,1,54330,10183,0
0,2,85533,11051,0
0,5,56535,4398,0
0,2,74590,10490,0
1,1,94819,14262,0
0,4,54813,5742,0
0,6,61337,6565,0
0,4,80982,7492,0
0,3,84306,7812,0
0,8,72992,3391,0
0,4,87448,8335,0
0,5,58057,3723,0
0,5,63518,4119,0
0,4,48544,0,0
0,3,57981,10499,0
0,5,88332,8633,0
0,3,71520,7833,0
0,5,94799,6862,0
0,2,60384,9125,0
0,5,75465,8038,0
0,3,88289,12885,0
0,5,76204,9536,0
0,4,72962,7826,0
0,4,50886,7284,0
0,6,84671,7889,0
1,5,84539,6615,0
0,6,80237,11793,0
0,5,92787,7333,0
0,4,77302,7408,0
0,3,85574,13119,0
1,4,50354,5461,0
0,4,58360,4990,0
0,6,94436,8327,0
0,2,69032,9781,0
0,3,83154,8219,0
0,5,57537,8656,1
0,2,54230,10601,0
0,8,54566,5142,0
0,3,25875,6109,0
0,4,70293,7158,0
0,5,49255,5794,0
0,4,79852,10165,0
0,5,74025,5470,0
0,7,82930,0,0
0,4,61454,9247,0
0,6,97096,9329,0
0,5,78683,3864,0
0,3,65411,6312,0
0,2,95630,11312,0
0,4,81443,12074,0
0,4,84551,7057,0
0,3,76507,12531,0
0,7,79280,6738,0
0,8,93265,5990,0
0,3,54445,8098,0
0,3,68528,6408,0
0,7,91467,9107,0
0,5,80409,8154,0
0,4,85688,7585,0
0,4,89470,7288,0
0,7,62079,7430,0
0,6,77740,8853,0
0,3,94967,11060,0
0,6,52068,5256,0
0,5,85324,10663,0
0,5,74540,6075,0
0,3,76828,8869,0
0,7,92221,9061,0
0,4,82367,7416,0
0,3,52010,6119,0
0,4,91357,10279,0
0,5,63145,3671,0
0,3,85044,8256,0
0,3,80300,8034,0
0,5,83422,12732,0
0,3,77647,8034,0
0,2,78161,11691,0
1,6,58816,5575,0
0,3,71597,7923,0
0,2,66158,9066,0
0,3,63088,7916,0
0,4,76990,7342,0
0,3,92177,14074,0
0,4,82648,6981,0
0,5,67406,4893,0
0,4,70649,6690,0
0,3,78110,8086,0
0,6,62816,5563,0
0,2,86732,8950,0
0,2,88633,8908,0
0,6,61672,3530,0
0,4,66746,5466,0
0,2,71834,8568,0
0,4,75172,8156,0
0,3,45488,6151,0
0,3,69506,10177,0
0,7,79401,4506,0
0,3,55667,6104,0
0,7,57729,5310,0
0,4,46123,5255,0
0,2,67604,9813,0
0,5,74000,5415,0
0,2,86174,8101,0
1,4,65361,6527,0
0,3,82627,7592,0
0,3,80909,7961,0
0,3,36526,5680,0
0,3,88036,9260,0
0,3,93459,7490,0
0,3,72372,7199,0
0,4,71337,5207,0
0,3,61880,8718,0
0,5,71532,5073,0
1,7,95374,6665,0
0,5,97316,6426,0
0,7,86549,3633,0
0,8,97693,5054,0
0,6,72209,4480,0
0,5,93996,6396,0
0,4,66991,5665,0
0,3,77115,7904,0
0,3,90344,7751,0
1,3,76183,8803,0
0,7,87488,4532,0
0,3,83883,10602,0
0,3,29314,5169,0
0,3,63745,8200,0
0,7,77534,2683,0
0,4,44489,4922,0
0,3,84237,10739,0
1,5,90394,3647,0
0,7,70103,4241,0
0,6,76855,7427,0
0,6,59410,5191,0
0,4,84251,5314,0
0,5,86880,5168,0
0,4,85426,6419,0
0,3,69199,7320,0
0,4,86802,6419,0
0,3,80323,11073,0
0,3,92490,7030,0
0,3,42515,5150,0
0,4,49136,7416,0
0,4,76004,14405,0
0,3,93659,10588,0
0,5,81648,7402,0
0,6,77466,9360,0
0,4,85832,6521,0
0,7,87593,2230,0
0,3,72492,10825,0
0,8,81187,5408,0
0,6,98466,3854,0
0,4,76381,13545,0
0,4,105284,4141,0
0,5,32298,8008,0
0,3,89775,7621,0
0,3,64229,9334,0
0,2,97084,9148,0
0,3,66444,7104,0
0,7,96240,3055,0
0,2,88132,8391,0
0,3,69799,7424,0
0,4,101047,3981,0
0,7,96561,3241,0
0,6,102236,4287,0
0,2,72846,8340,0
0,3,40443,6971,0
0,6,46650,2757,0
0,6,55943,2531,0
0,5,59323,5570,0
0,7,62859,5328,1
0,5,79853,9561,0
0,4,59295,5396,0
0,4,73762,4217,0
0,4,83039,4940,0
0,3,64131,7960,0
0,7,88843,2690,0
0,5,42325,3352,0
0,5,86627,3842,0
0,4,71311,3626,0
0,7,69192,2930,0
0,6,59845,2413,0
0,3,51727,10954,0
0,6,78354,2115,0
0,7,70721,3094,0
0,3,58884,4824,0
0,5,88467,3662,0
0,4,78640,4817,0
0,4,80253,3740,0
0,6,66889,2774,0
0,5,73848,6997,0
0,7,87530,3123,0
0,5,84175,3716,0
0,4,64261,8063,0
0,7,70551,2427,0
0,4,80592,4856,0
0,3,49174,5652,0
0,5,68831,2772,0
0,5,69410,2772,0
0,6,74741,2368,0
0,4,80323,3688,0
0,4,64414,2803,0
0,6,80985,1937,0
1,6,71639,2652,0
0,4,28279,2911,0
0,5,75263,3228,0
0,6,61703,2606,0
0,3,63617,5022,0
0,6,81661,2866,0
0,5,71399,3228,0
0,2,35708,5543,0
0,4,78239,3740,0
0,3,72173,4824,0
0,4,58091,8018,0
0,6,72898,2684,0
0,5,75866,3716,0
0,7,77251,2398,0
0,5,78065,2772,0
0,4,61881,3100,0
0,6,82236,2326,0
0,4,52486,3100,0
0,4,80358,5129,0
0,4,86175,3637,0
0,4,80169,4817,0
0,4,77995,3688,0
0,4,76915,3679,0
0,6,75323,2315,0
0,5,86246,2772,0
0,4,81990,4321,0
0,5,71209,3250,0
0,4,76764,3688,0
0,4,80975,3688,0
0,5,74900,2880,0
0,5,86138,2772,0
0,4,81724,3783,0
0,4,78735,3706,0
0,3,84649,5744,0
0,4,32048,4827,0
0,5,71003,2482,0
0,5,75030,3402,0
0,5,82545,2770,0
0,4,77063,3706,0
0,6,63544,2434,0
0,5,86066,4043,0
0,4,61616,3320,0
0,5,33952,3043,0
0,5,60040,3162,0
0,3,51118,6157,0
0,5,85228,2770,0
0,4,65449,3783,0
0,6,87786,2296,0
0,8,61345,2341,0
0,4,55168,2839,0
0,4,74562,3783,0
0,5,72737,3751,0
0,4,82706,3706,0
0,4,62176,4311,0
0,5,82916,2770,0
0,6,84970,2854,0
0,6,73720,3234,0
0,4,88005,3406,0
0,3,53055,3830,0
0,4,72879,3466,0
0,4,88562,3614,0
0,5,81807,3443,0
0,5,82486,3027,0
0,3,80109,4532,0
0,3,72509,6699,0
0,6,51092,3927,0
1,5,67809,5060,0
0,4,84633,3309,0
0,4,73779,3214,0
0,5,43734,3255,0
0,5,83315,4329,0
0,4,87106,3438,0
0,6,53095,2441,0
0,3,62815,5508,0
0,6,82227,2594,0
0,2,84370,5986,0
0,4,70964,4679,0
0,7,79580,7972,0
0,7,71633,3141,0
0,4,61980,6685,0
0,1,49511,7245,0
0,1,47293,8194,0
0,1,47364,7960,0
0,1,47660,7960,0
0,1,49012,7245,0
0,1,51834,7960,0
0,1,53996,8560,0
0,1,47619,8252,0
0,1,54421,8252,0
1,1,52088,8560,0
0,1,55058,7245,0
0,1,54818,8252,0
0,1,55129,8194,0
0,1,50202,8560,0
0,1,48001,8194,0
0,1,54184,8560,0
0,1,52483,8560,0
0,1,51270,7960,0
0,1,57978,7245,0
0,1,40304,7245,0
0,1,53903,7245,0
0,1,50163,7245,0
0,1,47835,7960,0
0,1,51963,7960,0
0,1,52772,8194,0
0,1,49084,8252,0
0,1,48966,8194,0
1,1,50074,8194,0
0,1,54926,8194,0
0,1,54777,7960,0
0,1,49929,7960,0
0,1,53451,7960,0
0,1,53320,7960,0
0,1,48243,8252,0
0,1,56669,7960,0
0,1,51734,8560,0
0,1,46453,7245,0
0,1,52882,11078,0
0,1,51288,8560,0
0,1,53632,8560,0
0,1,48157,8194,0
0,1,51420,8252,0
0,1,53000,8194,0
1,1,50433,6733,0
0,1,48055,8560,0
0,1,51102,7245,0
0,1,46845,8194,0
0,1,47914,7960,0
0,1,48694,8194,0
0,1,48385,8194,0
0,1,51013,7245,0
0,1,49636,7245,0
0,1,49889,8252,0
0,1,51205,8252,0
0,1,48347,8252,0
0,1,51141,8194,0
0,1,49681,6733,0
0,1,46188,6733,0
0,1,47362,11078,0
0,1,47891,7245,0
0,1,50279,7245,0
0,1,46943,7245,0
0,1,46173,7245,0
0,1,47557,7245,0
0,1,46468,6733,0
0,1,45954,6733,0
0,1,45113,6733,0
0,1,45104,6733,0
0,1,42949,7245,0
0,1,51050,8435,0
0,1,52475,7930,0
0,1,47313,8435,0
0,1,48267,6703,0
0,1,48139,6703,0
0,1,45811,7930,0
0,1,47747,8435,0
0,1,47433,8222,0
0,1,47156,8222,0
0,1,46431,6703,0
0,1,48888,8215,0
0,1,49620,8215,0
0,1,48090,7930,0
0,1,57103,7930,0
0,1,47103,8218,0
0,1,48574,7958,0
0,1,47136,6741,0
0,1,48705,8218,0
0,1,51062,7958,0
0,1,48964,8218,0
1,1,45631,8218,0
0,1,49150,7958,0
1,1,49507,6741,0
1,1,51779,8218,0
0,1,44794,8258,0
0,1,49108,8168,0
0,1,42582,7302,0
0,1,42658,7302,0
0,1,49348,8168,0
0,1,44925,8168,0
0,1,48577,8168,0
0,1,44033,8168,0
0,1,43899,8258,0
0,1,44642,8258,0
0,1,49498,7302,0
0,1,45081,7302,0
0,1,42618,8258,0
0,1,43722,8168,0
0,1,44882,8168,0
0,1,44903,7302,0
0,1,47296,8168,0
0,1,46515,8258,0
0,1,43672,8258,0
0,1,44882,7302,0
0,1,50473,7302,0
0,1,42756,7302,0
0,1,43220,8258,0
0,1,43554,7541,0
0,1,45894,8258,0
0,1,44443,8258,0
0,1,43676,7302,0
0,1,45346,8168,0
0,1,43516,8258,0
0,1,45021,8168,0
0,1,50097,7302,0
0,1,51350,8168,0
0,1,43902,7302,0
0,1,45945,7302,0
0,1,42920,8258,0
0,1,47260,7329,0
1,1,49504,7329,0
0,1,53032,8863,0
0,1,52939,8863,0
0,1,53584,8863,0
0,1,50073,7329,0
0,1,51671,7761,0
0,1,52680,8863,0
1,1,56747,9283,0
0,1,49169,7329,0
1,1,52589,8863,0
1,1,55129,8863,0
0,1,46181,7329,0
0,1,51981,7761,0
0,1,51201,8394,0
0,1,52878,7761,0
0,1,51834,7761,0
1,1,51487,7761,0
0,1,52191,8863,0
0,1,51566,8664,0
0,1,53506,8664,0
1,1,50684,7761,0
0,1,48393,7329,0
0,1,50153,7329,0
0,1,56477,7761,0
0,1,50828,7329,0
0,1,55550,8863,0
0,1,61358,7761,0
1,1,53135,7761,0
0,1,50249,7329,0
0,1,48416,7329,0
0,1,51847,8863,0
0,1,51906,7329,0
1,1,51363,8863,0
0,1,45203,7637,0
0,1,44754,7278,0
0,1,53202,8205,0
0,1,54407,8205,0
0,1,52246,8205,0
0,1,51515,7220,0
0,1,54366,8205,0
0,1,52880,8205,0
0,1,54188,8205,0
0,1,52268,8686,0
1,1,50912,7220,0
0,1,49072,7220,0
0,1,55817,7583,0
0,1,52020,7583,0
0,1,53052,7220,0
0,1,54214,8205,0
0,1,52145,7220,0
0,1,51543,7583,0
0,1,53305,8686,0
0,1,53613,7583,0
0,1,39817,7583,0
0,1,52354,8686,0
0,1,45803,7220,0
0,1,51107,8205,0
0,1,53545,8454,0
0,1,52984,7583,0
0,1,51704,8205,0
1,1,52295,8205,0
0,1,55355,7583,0
0,1,53138,7583,0
0,1,52253,8205,0
0,1,51398,8454,0
0,1,47396,7176,0
0,1,47716,7176,0
0,1,45095,7176,0
0,1,47465,7176,0
0,1,53912,8629,0
0,1,47260,7176,0
0,1,51583,8514,0
0,1,51219,8514,0
0,1,50872,8514,0
0,1,47597,7109,0
0,1,51400,7109,0
0,1,57027,7109,0
0,1,51840,7407,0
0,1,51157,7407,0
0,1,54500,7407,0
0,1,52400,7407,0
0,1,49529,7407,0
0,1,51342,7032,0
0,1,51604,7407,0
0,1,54498,7407,0
0,1,50574,7407,0
0,1,52885,7407,0
0,1,50359,7407,0
0,1,48941,7370,0
0,1,53368,6903,0
0,1,53514,6903,0
0,1,57614,7298,0
0,1,52048,7298,0
0,1,51444,7298,0
0,1,54899,6903,0
0,1,51815,7298,0
0,1,53697,8337,0
0,1,51686,8477,0
0,1,52542,7972,0
0,1,51421,7298,0
0,1,52240,7298,0
0,1,50477,7298,0
0,1,50583,7298,0
0,1,52087,7231,0
0,1,51940,8275,0
0,1,57176,7974,0
0,1,53311,8511,0
0,1,51667,7231,0
0,1,51264,7231,0
0,1,54209,8511,0
0,1,53749,8275,0
0,1,52600,8511,0
0,1,50584,8511,0
0,1,53359,7974,0
0,1,50646,7974,0
0,1,51312,7231,0
0,1,51225,7974,0
1,1,51152,7967,0
0,1,51915,7239,0
0,1,52069,7235,0
0,1,49678,7235,0
0,1,45575,7239,0
0,1,47816,7235,0
0,1,49203,7239,0
0,1,51993,7239,0
0,1,52268,7967,0
0,1,46600,7235,0
1,1,52272,7541,0
0,1,52557,6897,0
0,1,53657,6350,0
0,1,50274,7684,0
0,1,50801,6897,0
0,1,50441,6897,0
0,1,51972,6897,0
0,1,53575,6350,0
0,1,51779,7697,0
0,1,52937,6897,0
0,1,52696,6350,0
0,1,53399,8146,0
0,1,51404,7697,0
0,1,53352,6897,0
0,1,47018,7684,0
0,1,54737,8146,0
0,1,51941,6897,0
0,1,50645,6897,0
0,1,53851,6897,0
0,1,51861,6897,0
0,1,55641,7541,0
0,1,52063,6897,0
0,1,50733,7684,0
1,1,50091,7684,0
0,1,52101,6897,0
0,1,50979,6350,0
0,1,52127,6897,0
0,1,50266,6350,0
0,1,55331,7684,0
0,1,53677,6897,0
0,1,53228,6897,0
0,1,55157,6897,0
0,1,50118,6350,0
0,1,50840,7541,0
0,1,52009,7684,0
0,1,51757,6897,0
0,1,50936,7697,0
0,1,51809,6897,0
0,1,52716,6350,0
0,1,50178,7697,0
1,1,53698,6897,0
0,1,50156,6350,0
0,1,53405,6350,0
0,1,58188,7684,0
0,1,50819,6897,0
0,1,52586,6350,0
0,1,51866,6897,0
0,1,54825,7684,0
0,1,51308,6350,0
0,1,53091,7684,0
0,1,52062,6350,0
0,1,51373,6350,0
0,1,51533,6350,0
0,1,53347,6897,0
0,1,57157,6350,0
0,1,48566,6891,0
0,1,51733,6891,0
0,1,51165,6891,0
0,1,51786,6325,0
0,1,48115,6891,0
0,1,54915,6891,0
0,1,53162,6891,0
0,1,55207,6891,0
0,1,49185,6891,0
1,1,49525,6325,0
0,1,55061,6325,0
0,1,49840,7636,0
0,1,47480,6827,0
0,1,50149,6827,0
0,1,47951,6827,0
0,1,47295,6827,0
0,1,50599,6827,0
0,1,46411,6827,0
0,1,50274,6827,0
0,1,52344,6827,0
0,1,48889,6827,0
0,1,48177,6827,0
0,2,46473,6511,0
0,2,53485,7621,0
0,2,55125,7048,0
0,2,50583,7048,0
0,2,50937,7048,0
0,2,52722,6511,0
0,2,52433,7048,0
0,2,50726,7048,0
0,2,50750,7746,0
0,2,50744,7746,0
0,2,50743,7048,0
0,2,53830,7048,0
0,2,46310,7048,0
0,2,51617,6511,0
0,2,47959,6511,0
0,2,52718,7048,0
0,2,51988,7637,0
0,2,50378,7048,0
0,2,51192,7048,0
0,2,50669,6511,0
0,2,53856,7048,0
0,2,45847,7048,0
0,2,51702,6511,0
0,2,51121,7048,0
0,2,51313,7048,0
0,2,52861,6511,0
0,2,50878,7621,0
0,2,45332,7048,0
1,2,51185,7048,0
0,2,50728,7048,0
0,2,54770,7048,0
0,2,50307,7048,0
0,2,50083,7048,0
0,2,51028,7746,0
0,2,53018,7048,0
0,2,51398,7048,0
0,2,52302,6511,0
0,2,50614,7048,0
0,2,50885,7048,0
0,2,50460,7746,0
0,2,50319,7048,0
0,2,53252,7048,0
0,2,51063,7048,0
0,2,44919,6511,0
0,2,54308,7048,0
0,2,51268,7048,0
0,2,51395,7048,0
0,2,52067,6511,0
0,2,52564,7048,0
0,2,50537,6511,0
0,2,50994,7746,0
0,2,52091,7048,0
0,2,52631,7746,0
0,2,50228,7048,0
0,2,50706,7746,0
0,2,53700,7048,0
0,2,55196,7048,0
0,2,50399,6511,0
0,2,52173,7746,0
0,2,51373,8417,0
0,2,51773,8476,0
0,2,52450,7533,0
0,2,50345,7533,0
0,2,49964,8476,0
0,2,55073,8417,0
0,2,51342,7533,0
0,2,50687,7533,0
0,2,50591,7533,0
0,2,50156,7533,0
0,2,52490,8476,0
0,2,50224,7533,0
0,2,52684,8417,0
0,2,51148,7048,0
0,2,50207,7631,0
0,2,53031,7631,0
1,2,50738,7631,0
0,2,51277,8534,0
0,2,50332,7048,0
0,2,50993,7048,0
0,2,55871,8534,0
0,2,50907,7048,0
0,2,50374,7751,0
0,2,46514,7899,0
0,2,47648,7899,0
0,2,47514,7899,0
0,2,54335,8640,0
0,2,50390,8607,0
0,2,51377,7774,0
0,2,53676,7774,0
1,2,50100,8640,0
0,2,54214,0,0
0,2,51898,8607,0
0,2,53069,8607,0
0,2,55218,0,0
0,2,45351,7899,0
0,2,46043,7899,0
0,2,50268,7899,0
0,2,55950,8607,0
0,2,52247,8607,0
0,2,50776,8607,0
0,2,52270,8607,0
0,2,51290,7774,0
0,2,46106,7899,0
0,2,51277,8640,0
0,2,46069,7899,0
0,2,47150,0,0
0,2,46480,7899,0
0,2,53484,8607,0
0,2,53198,7774,0
0,2,52375,7774,0
0,2,49548,8640,0
1,2,50002,8640,0
1,2,50090,0,0
0,2,53508,8640,0
0,2,53282,7774,0
0,2,51723,0,0
0,2,50234,7774,0
0,2,46597,7899,0
0,2,52233,0,0
0,2,50803,8607,0
1,2,53431,7774,0
0,2,45779,7899,0
0,2,51598,0,0
0,2,51252,7774,0
0,2,53256,8607,0
0,2,48084,7899,0
0,2,52170,8640,0
0,2,51210,8607,0
0,2,53190,8607,0
0,2,51358,7774,0
0,2,52045,8640,0
1,2,50227,7774,0
0,2,50562,7774,0
0,2,45368,7899,0
0,2,52433,8607,0
0,2,51843,7774,0
0,2,52207,8607,0
0,2,51442,8640,0
0,2,51169,8607,0
0,2,50797,8640,0
0,2,51041,7774,0
0,2,52029,8607,0
0,2,46986,7899,0
0,2,51725,7774,0
0,2,53138,8607,0
0,2,46746,7899,0
0,2,51258,8607,0
0,2,50636,8607,0
0,2,50875,8607,0
1,2,51399,0,0
0,2,48015,7899,0
0,2,51041,8607,0
0,2,51501,0,0
0,2,50810,8607,0
0,2,47538,7899,0
0,2,53702,8640,0
0,2,50222,7774,0
0,2,51044,0,0
0,2,51425,8607,0
0,2,52494,8640,0
0,2,51710,0,0
1,2,52018,7774,0
0,2,51949,0,0
0,2,46891,7899,0
0,2,45308,7899,0
0,2,49194,7899,0
0,2,51904,7774,0
0,2,52980,7774,0
1,2,52828,0,0
0,2,50662,8640,0
0,2,54240,8640,0
0,2,51061,0,0
0,2,52506,7774,0
0,2,54592,7774,0
0,2,55016,7774,0
0,2,48161,7899,0
1,2,50470,0,0
0,2,47103,7899,0
0,2,51933,7774,0
0,2,55820,8640,0
0,2,53178,0,0
0,2,49618,0,0
0,2,51881,0,0
0,2,51500,8640,0
0,2,50333,7908,0
0,2,50816,8662,0
0,2,50092,7952,0
0,2,50447,7908,0
0,2,48201,7908,0
0,2,50280,7908,0
0,2,45150,6591,0
0,2,44087,6591,0
0,2,44756,6591,0
0,2,55417,7952,0
0,2,55707,7952,0
0,2,49365,8716,0
0,2,50137,8949,0
0,2,48620,8716,0
0,2,52101,8716,0
0,2,48679,8716,0
0,2,48870,8949,0
0,2,46114,8716,0
0,2,33805,8949,0
0,2,51035,8949,0
0,2,49010,8949,0
0,2,50516,8949,0
0,2,44846,8949,0
0,2,38864,8949,0
0,2,47355,8949,0
0,2,50301,8716,0
1,2,33504,8949,0
0,2,35861,8949,0
0,2,48841,7593,0
0,2,48933,8727,0
0,2,49233,8727,0
0,2,49007,7593,0
0,2,49543,7593,0
0,2,49945,8727,0
0,2,50227,8727,0
0,2,48298,7593,0
0,2,49412,7593,0
0,2,47569,8727,0
0,2,47418,7593,0
0,2,61280,8727,0
0,2,47865,7593,0
1,2,50396,7593,0
0,2,53049,8727,0
0,2,48676,8727,0
0,2,48662,8727,0
0,2,49603,7593,0
0,2,47692,7593,0
0,2,43136,8727,0
0,2,50782,8511,0
0,2,47983,8511,0
0,2,48765,8511,0
0,2,49824,8511,0
0,2,44347,8511,0
1,2,49900,7603,0
0,2,49153,7603,0
0,2,47638,7603,0
0,2,51888,7603,0
0,2,48724,8515,0
0,2,51325,7603,0
0,2,49416,7603,0
0,2,48945,7603,0
0,2,48855,7603,0
0,2,42499,8511,0
0,2,52088,7603,0
0,2,45563,7603,0
0,2,41967,8511,0
0,2,47941,7603,0
0,2,49025,8511,0
0,2,47939,7603,0
0,2,49129,7603,0
0,2,51072,7603,0
0,2,54259,7603,0
0,2,49879,7603,0
0,2,50178,7603,0
0,2,52781,7603,0
0,2,50844,7603,0
0,2,51165,7603,0
0,2,47519,8515,0
0,2,49209,7603,0
1,2,50849,7603,0
0,2,47828,8515,0
0,2,52737,7603,0
0,2,46537,8515,0
0,2,50116,8515,0
0,2,43685,8511,0
0,2,50133,7603,0
0,2,48664,7603,0
0,2,50667,7603,0
0,2,48561,7603,0
0,2,53243,7603,0
0,2,51759,7603,0
0,2,50254,7603,0
0,1,48148,10346,0
0,1,45490,10346,0
0,1,45172,9597,0
0,1,50430,10346,0
0,1,46425,10346,0
0,1,49248,10346,0
0,1,50279,9597,0
0,1,47077,10346,0
0,2,50759,7590,0
1,2,45891,7559,0
1,2,45892,7537,0
0,2,47909,7565,0
0,2,48894,7565,0
0,2,48236,7565,0
0,2,51534,6818,0
0,2,46253,8276,0
0,2,49868,8276,0
0,2,49606,7565,0
0,2,47259,7565,0
0,2,50844,6818,0
0,2,48308,7565,0
0,2,48547,8276,0
0,2,50598,6818,0
0,2,50282,6818,0
1,2,50097,6818,0
0,2,48507,7565,0
0,2,50028,7565,0
0,2,48531,7565,0
0,2,48623,8276,0
0,2,44593,8276,0
0,1,42796,9274,0
0,2,49564,7538,0
0,1,45302,9274,0
0,1,48331,9274,0
0,1,42989,9274,0
0,1,44772,9274,0
0,2,49490,6807,0
0,1,43594,9274,0
0,4,65912,6369,0
1,7,73537,6452,0
0,4,79832,6908,0
0,4,65333,8198,0
1,5,84676,9237,0
0,6,66495,6399,0
0,9,21287,2646,0
0,6,68870,7485,0
0,4,80810,7100,0
0,6,73491,4598,0
0,4,67183,8154,0
0,4,61933,5338,0
0,6,80170,10170,0
0,4,32791,5524,0
1,4,43669,5011,0
0,6,71535,8551,0
0,6,34062,3255,0
0,4,65204,6063,0
0,8,84773,4536,0
0,6,73540,4712,0
0,7,66694,5372,0
0,6,68601,5358,0
0,6,73909,6058,0
0,4,73994,6932,0
1,6,75634,4517,0
0,4,80596,8300,0
0,5,82981,5707,0
0,5,77883,6161,0
0,5,86866,5356,0
0,4,47147,5447,0
0,5,45953,5356,0
0,2,86122,8067,0
0,9,73716,4236,0
1,3,39491,6297,0
0,2,77795,8067,0
0,4,89921,9696,0
0,5,50308,4311,0
0,3,68017,10469,0
1,6,57400,3668,0
0,9,88893,2966,0
0,3,43831,5469,0
0,5,81371,8078,0
0,4,80056,9934,0
0,4,87943,7595,0
0,4,51852,5260,0
0,6,81761,5389,0
0,4,60923,7126,0
0,8,77593,2649,0
0,6,63717,5728,0
0,4,87986,11443,0
0,6,76807,2970,0
0,6,79914,8873,0
0,3,40811,5469,0
0,6,80379,7289,0
0,3,67503,8369,0
0,5,75270,8254,0
0,3,41201,5469,0
0,3,71141,7326,0
0,4,42051,5620,0
0,3,61646,6312,0
1,5,67263,8568,0
1,5,82713,7684,0
0,7,94733,3503,0
1,4,82309,7321,0
0,5,69137,4214,0
0,3,56198,7515,0
0,4,78461,7103,0
0,4,64226,7911,0
0,4,70478,8737,0
0,3,71587,10469,0
0,4,72928,6478,0
0,5,77368,6818,0
0,3,81812,7465,0
0,6,83215,3453,0
0,3,88402,6225,0
0,4,55561,6120,0
0,5,88825,3925,0
0,8,85305,5431,0
0,6,79623,3576,0
0,6,82768,6499,0
0,7,86095,2797,0
0,5,75475,4103,0
0,6,85397,2732,0
0,6,88788,4873,0
0,4,65470,5246,0
0,4,95425,9500,0
0,5,73255,6818,0
0,7,83515,5355,0
0,6,67744,6783,0
0,4,56866,6249,0
0,4,79350,7487,0
1,4,86093,8361,0
0,3,65114,8247,0
0,9,60925,2477,0
0,7,84795,2673,0
0,7,32919,3213,0
0,8,94854,2311,0
1,7,84484,3693,0
0,5,70983,9596,0
0,3,57990,8320,0
0,5,72674,8752,0
0,6,74886,2631,0
0,6,71310,4138,0
0,2,81978,10303,0
0,4,54702,5015,0
0,6,54461,4424,0
0,4,89134,6665,0
0,4,71393,7438,0
0,3,78192,7713,0
0,5,85120,7491,0
0,7,79877,3840,0
0,4,69541,5512,0
0,5,65878,4761,0
0,2,81627,8142,0
0,6,66665,2748,0
0,6,77842,7355,0
0,4,79726,7975,0
0,7,59743,3862,0
0,6,74691,3672,0
0,6,74657,6006,0
1,3,83341,8779,0
0,5,85807,10004,0
0,2,87970,11050,0
0,8,79191,6593,0
1,5,61659,4506,0
0,9,97124,4876,0
0,4,87114,8962,0
0,6,79592,4895,0
0,6,96703,4262,0
1,6,97208,4077,0
0,3,51035,6105,0
0,6,61063,6752,0
1,6,62826,3301,0
0,7,82949,3219,0
0,8,75491,5215,0
0,2,70298,8874,0
0,6,77590,4946,0
0,4,67917,7288,0
0,2,71589,8874,0
0,5,86993,7272,0
0,2,49533,7782,0
0,4,55342,6120,0
0,5,86899,5991,0
0,4,75610,4887,0
0,6,83730,8113,0
1,6,58083,5444,0
0,6,76970,3995,0
1,5,65004,4419,0
0,5,78008,4240,0
0,5,73976,3620,0
0,4,68141,7073,0
0,2,48359,7782,0
0,7,60356,3638,0
0,2,48088,7782,0
0,5,77458,9317,0
0,5,73809,8867,0
0,5,59582,4333,0
0,2,78088,8716,0
0,3,83709,8677,0
0,8,60839,3168,0
0,3,76978,8677,0
0,5,63630,4607,0
0,6,81885,4454,0
0,4,78381,4005,0
0,3,76081,8700,0
0,9,78231,2679,0
0,7,79817,1677,0
0,3,75966,11579,0
1,7,71913,4939,0
0,3,63004,5184,0
0,6,78063,5112,0
0,2,78536,8856,0
0,4,78435,5930,0
0,4,71003,7280,0
0,9,79523,4291,0
1,4,73609,8618,0
0,2,58959,8215,0
0,4,78908,6087,0
0,3,79944,8700,0
0,6,63786,2844,0
0,3,68365,8677,0
0,3,82522,8952,0
0,8,78243,5425,0
0,4,87659,9991,0
1,3,84683,7900,0
0,7,78867,3003,0
0,7,87112,2738,0
0,8,65625,2527,0
0,6,81180,4242,0
0,2,92052,10096,0
0,4,83527,4053,0
0,6,79320,5105,0
1,6,86332,5105,0
